smiles,adrb1,adrb2,aa2ar,drd3,cxcr4
Cc1ccc(cc1)c2cn3c4ccc(cc4sc3n2)C(=O)NCCC[NH+]5CCCC[C@H]5C,,0.0,,,
Cc1ccc(cc1)c2cnc(n2c3ccccc3C)SCC(=O)Nc4nc(cs4)C,,,,0.0,
Cc1ccc(cc1)c2cnc(o2)CCC(=O)NC[C@@H](c3ccc(cc3)C)[NH+]4CCCCC4,,,,0.0,
Cc1ccc(cc1)c2cnc(o2)CCC(=O)NC[C@@H](c3ccccc3)[NH+]4CCCC4,,,,0.0,
Cc1ccc(cc1)c2cnc(o2)CCC(=O)NC[C@H](c3cccs3)N(C)C,,,,0.0,
Cc1ccc(cc1)c2cnc(o2)CCC(=O)Oc3ccc(cc3)I,,,,0.0,
Cc1ccc(cc1)c2cnnc(n2)n3c4c(c(n3)C)[C@H](CC(=O)N4)c5ccc(c(c5)OC)OCC=C,,,0.0,,
Cc1ccc(cc1)c2cnnc(n2)n3c4c(c(n3)C)[C@H](CC(=O)N4)c5ccc(c(c5)OCC=C)OC,,,0.0,,
Cc1ccc(cc1)c2cs/c(=[NH+]\c3ccccc3)/n2C[C@@H](c4ccc(cc4)[N+](=O)[O-])O,,,,0.0,
Cc1ccc(cc1)c2csc(=S)n2CC(=O)OCC(=O)N[C@H](C)C(C)C,,,,0.0,
Cc1ccc(cc1)c2csc([n+]2/N=C/c3cc(n(c3C)c4ccc(cc4)Cl)C)Nc5cc(ccc5C)C,,,,0.0,
Cc1ccc(cc1)c2csc([n+]2C3CCCCC3)Nc4ccccc4,,,,0.0,
Cc1ccc(cc1)c2csc([n+]2CC=C)Nc3ccc(cc3)C,,,,0.0,
Cc1ccc(cc1)c2csc([n+]2CC=C)Nc3ccc(cc3)c4nnc5n4CCCCC5,,,,0.0,
Cc1ccc(cc1)c2csc([n+]2CCc3c[nH]c4c3cccc4)Nc5ccccc5OC,,,,0.0,
Cc1ccc(cc1)c2csc(c2C(=O)N)NC(=O)[C@@H](C)n3c(=O)cc(c4c3c(cc(c4)C)C)C,0.0,,,,
Cc1ccc(cc1)c2csc(c2S(=O)(=O)[N-]c3ccc(cc3)OC(F)(F)F)C(=O)OC,,,0.0,,
Cc1ccc(cc1)c2csc(n2)N(CCC[NH+](C)C)C(=O)c3ccc(cc3)Br,,,,0.0,
Cc1ccc(cc1)c2csc(n2)NC(=O)CCn3c(n[nH]c3=S)c4ccc(cc4)C,,,,0.0,
Cc1ccc(cc1)c2csc(n2)NC(=O)COC(=O)c3ccc(cc3)Cn4cccn4,,,,0.0,
Cc1ccc(cc1)c2csc(n2)NC(=O)CSc3nnnn3c4cccc(c4)C,,,,0.0,
Cc1ccc(cc1)c2csc(n2)NS(=O)(=O)c3ccc(cc3)Br,,,,0.0,
Cc1ccc(cc1)c2csc(n2)SCC(=O)N3CC[NH+](CC3)CC(=O)Nc4c(cccc4C)C,,,,0.0,
Cc1ccc(cc1)c2csc(n2)SCC(=O)Nc3ccc(c(c3)Br)Br,,,,0.0,
Cc1ccc(cc1)c2csc(n2)SCc3nc(on3)CCC(=O)Nc4ccc(cc4)C,,,,0.0,
Cc1ccc(cc1)c2csc(n2)[C@H]3C(=[NH2+])NC(=C(C34CCCCC4)C#N)SC,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](CCCOC)C[C@H](COC(C)(C)C)O,0.0,0.0,,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](CCOC)C[C@@H](COC)O,0.0,,,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](CCOC)C[C@@H](COCC(C)C)O,,0.0,,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](CCOC)C[C@@H](COc4ccccc4)O,,,0.0,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](CCOC)C[C@H](COCC(C)C)O,0.0,,,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](CCOC)C[C@H](COCc4ccccc4)O,0.0,,,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](C[C@@H](COCc4ccccc4)O)C(C)C,0.0,,,,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](C[C@@H](Cc4ccccc4)O)C(C)C,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)[nH]c(n3)C[NH+](C[C@H](COC(C)(C)C)O)C(C)C,,0.0,,,
Cc1ccc(cc1)c2csc3c2c(=O)n(c(n3)C)/N=C/c4ccc(cc4OC(F)F)OC(F)F,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)n(cn3)CC(=O)N/N=C\c4ccccc4Cl,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)n(cn3)CC(=O)NCCCCCc4c(c(n[nH]4)N)C#N,0.0,,,,
Cc1ccc(cc1)c2csc3c2c(=O)n(cn3)C[C@@H](COCc4ccc(cc4)Cl)O,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)n(cn3)C[C@@H](COCc4ccccc4Cl)O,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)n(cn3)C[C@H](COCc4ccc(cc4)Cl)O,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(=O)n4c(n3)c5ccccc5c(n4)NCCC[NH+](C)C,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)N4CCC(CC4)O,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)N4CCC[NH2+]CC4,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)N4CC[NH+](CC4)[C@H](C#N)c5ccc(cc5)F,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)SCC(=O)NCCCn4c(cc(n4)C)C,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)SCC(=O)NCc4ccc5c(c4)OCO5,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)SCC(=O)Nc4cc(ccc4Cl)Cl,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)SCC(=O)Nc4ccc(cc4)C(=O)N,,,,0.0,
Cc1ccc(cc1)c2csc3c2c(ncn3)S[C@@H](C)C(=O)Nc4ccc(cc4)C(=O)N,0.0,,,,
Cc1ccc(cc1)c2csc3c2c(ncn3)S[C@@H](C)C(=O)OCc4ccccc4Cl,,,,0.0,
Cc1ccc(cc1)c2csc3c2c4nnc(n4cn3)SCC(=O)Nc5ccccc5c6ccccc6,,,,0.0,
Cc1ccc(cc1)c2csc3c2nc(n(c3=O)C)SCC(=O)Nc4ccc(cc4)C(=O)C,,,,0.0,
Cc1ccc(cc1)c2csc3c2ncn(c3=O)C(C)C,,,,0.0,
Cc1ccc(cc1)c2n[nH]c(=S)n2/N=C/c3ccc(cc3)Cl,,,,0.0,
Cc1ccc(cc1)c2n[nH]c(=S)n2/N=C/c3cccc(c3O)OC,,,0.0,,
Cc1ccc(cc1)c2n[nH]c(=S)n2/N=C\c3cccc(c3O)OC,,,0.0,,
Cc1ccc(cc1)c2n[nH]c(=S)n2CCC(=O)NCCSc3ccc(cc3)C,,0.0,,,
Cc1ccc(cc1)c2n[nH]c(=S)n2CCC(=O)NNC(=O)CCCOc3ccc(cc3C)Cl,,0.0,,,
Cc1ccc(cc1)c2n[nH]c(=S)n2CCC(=O)N[C@@H](CCC(C)C)c3ccc(cc3)Cl,,0.0,,,
Cc1ccc(cc1)c2n[nH]c(=S)n2CCC(=O)N[C@H](C)c3ccc(s3)Cl,,,,0.0,
Cc1ccc(cc1)c2n[nH]c(=S)n2CCC(=O)N[C@H](CC3CCCCC3)c4ccccc4,,,,0.0,
Cc1ccc(cc1)c2nc([nH]n2)SC[C@H](C[NH+]3CCc4ccccc4C3)O,0.0,,,,
Cc1ccc(cc1)c2nc([nH]n2)S[C@@H](C)C(=O)Nc3ccc(cc3)C(=O)N,0.0,,,,
Cc1ccc(cc1)c2nc([nH]n2)S[C@H](C)C(=O)N3CCC(CC3)C,,,,0.0,
Cc1ccc(cc1)c2nc(c(o2)C)CS(=O)(=O)CC(=O)NCCC[NH+]3C[C@@H](C[C@H](C3)C)C,,,,0.0,
Cc1ccc(cc1)c2nc(c(o2)C)CS(=O)(=O)CC(=O)NCc3cccc(c3)F,,,,0.0,
Cc1ccc(cc1)c2nc(c(o2)C)CS[C@H]3N[C@@H]4C(=NC=NC4=O)N3c5ccccc5,,,0.0,,
Cc1ccc(cc1)c2nc(c(o2)C)C[NH+](C)Cc3nc(cs3)c4ccccc4,,,,0.0,
Cc1ccc(cc1)c2nc(c(o2)C)C[NH+]3CCC[C@H](C3)C(=O)N4CCOCC4,,,,0.0,
Cc1ccc(cc1)c2nc(c(o2)NC[C@@H](c3ccc(cc3)Cl)[NH+]4CCCCC4)C#N,,,,0.0,
Cc1ccc(cc1)c2nc(c(s2)C(=O)N3CCC(CC3)[C@H](C)C(=O)NCCC(C)C)C,,,,0.0,
Cc1ccc(cc1)c2nc(co2)CSc3nnnn3C4CCCC4,,,0.0,,
Cc1ccc(cc1)c2nc(co2)C[NH+]3CCC[C@@H]3c4cccs4,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)C(=O)N(CCOC)CC(=O)Nc3ccccc3C(F)(F)F,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)C(=O)OCC(=O)Nc3ccccc3Br,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)CC(=O)N(CCOC)Cc3[nH]c(=O)c4ccccc4n3,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)COC(=O)CC3=c4ccccc4=[NH+]C3,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)COC(=O)CNS(=O)(=O)c3ccc(cc3)C#N,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)COC(=O)c3cc(ccc3C)S(=O)(=O)N4CCOCC4,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)CSc3nnc(n3N)Cc4ccc(cc4)OC,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)CSc3nnc(n3c4ccc(cc4)Cl)[C@H](C)[NH+](C)C,,,,0.0,
Cc1ccc(cc1)c2nc(cs2)C[NH+](C)CC(=O)Nc3ccc(cc3C)Br,,,,0.0,
Cc1ccc(cc1)c2nc(no2)CCN(C)S(=O)(=O)c3cc(ccc3NC(=O)C)C,,,,0.0,
Cc1ccc(cc1)c2nc(no2)C[NH+]3CCC(CC3)C(=O)N[C@@H]4CCCc5c4cccc5,,,,0.0,
Cc1ccc(cc1)c2nc(no2)C[NH+]3CCC[C@@H](C3)C(=O)Nc4ccc(cc4)F,,,,0.0,
Cc1ccc(cc1)c2nc(no2)c3ccc(s3)C(=O)NCC4CC[NH+](CC4)Cc5ccccc5F,0.0,,,,
Cc1ccc(cc1)c2nc(on2)CN(C(C)C)C(=O)c3cccc(c3)Br,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC(CC3)C(=O)NCCCSc4ccc(cc4)C,0.0,,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC(CC3)C(=O)NCCSCc4c(cccc4Cl)Cl,0.0,,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC(CC3)C(=O)NCCSCc4ccc(c(c4)Cl)Cl,,0.0,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC(CC3)C(=O)Nc4ccc(cc4)C(F)(F)F,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC(CC3)C(=O)Nc4ccccc4C(=O)NC5CCCCC5,0.0,,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@@H](C3)C(=O)NCCCSCc4ccccc4C,0.0,,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@@H](C3)C(=O)NCCSCc4c(cccc4Cl)F,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@@H](C3)C(=O)Nc4ccc(cc4)C56CC7CC(C5)CC(C7)C6,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@@H](C3)C(=O)Nc4ccccc4C(=O)NCCCOC,0.0,,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@H](C3)C(=O)NCCCSCc4ccc(cc4)Cl,0.0,,,,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@H](C3)C(=O)NC[C@@H](C)Cc4cccc5c4cccc5,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@H](C3)C(=O)N[C@@H](C)c4ccc(cc4)C(C)(C)C,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH+]3CCC[C@H](C3)C(=O)Nc4ccc(cc4)Br,,,,0.0,
Cc1ccc(cc1)c2nc(on2)C[NH2+]C(c3ccccc3)c4ccccc4,,,,0.0,
Cc1ccc(cc1)c2nc(on2)[C@@H](C)N3CCN(CC3)C(=O)c4ccc(cc4)C(F)(F)F,,,,0.0,
Cc1ccc(cc1)c2nc(on2)c3c(n(nc3SC)CC(=O)Nc4cc(c(cc4OC)OC)Cl)N,,,0.0,,
Cc1ccc(cc1)c2nc(sc2)NP(=O)(/C=C(\Cl)/c3ccccc3)/C=C(\Cl)/c4ccccc4,,,,0.0,
Cc1ccc(cc1)c2nc3c(c(=O)n2CC(=O)NC4CCCC4)CC[NH+](C3)Cc5ccccc5,0.0,,,,
Cc1ccc(cc1)c2nc3c(c(=O)n2CC(=O)NCc4ccccc4)CC[NH+](C3)Cc5ccccc5,,0.0,,,
Cc1ccc(cc1)c2nc3cc(ccc3c(n2)NCCNC(=O)Nc4ccc(cc4)C(F)(F)F)Cl,0.0,,,,
Cc1ccc(cc1)c2nc3cc(ccc3o2)C(=O)N4CCC(CC4)CC(=O)NCC[NH+]5CCCCC5,,0.0,,,
Cc1ccc(cc1)c2nccc(n2)N3CCC[C@H](C3)C(=O)NC4CC[NH+](CC4)Cc5ccccc5,,0.0,,,
Cc1ccc(cc1)c2nn(c(=S)n2C)C[NH+](C)Cc3c(nn(c3C)Cc4ccccc4Cl)C,,,,0.0,
Cc1ccc(cc1)c2nn(c(=S)n2c3ccc(cc3)Cl)C[NH+]4CCN(CC4)CC(=O)NC(C)C,,0.0,,,
Cc1ccc(cc1)c2nn(c(=S)o2)C[NH+]3CCC[C@@H]3c4cccnc4,,,,0.0,
Cc1ccc(cc1)c2nn(c(=S)o2)C[NH+]3CCC[C@H](C3)CCC(=O)N,0.0,,,,
Cc1ccc(cc1)c2nn(c(=S)o2)C[NH+]3CCN(CC3)Cc4c(noc4C)C,0.0,,,,
Cc1ccc(cc1)c2nn3c(c(nc3s2)c4cccs4)C#N,,,,0.0,
Cc1ccc(cc1)c2nnc(n2C)SCC(=O)N(Cc3cc(=O)[nH]c4c3cccc4)C5CCCCC5,,,0.0,,
Cc1ccc(cc1)c2nnc(n2C)S[C@H](C)C(=O)Nc3c(cccc3C(C)C)C,,,,0.0,
Cc1ccc(cc1)c2nnc(n2CC(=O)NC[C@@H](c3ccc(cc3)[N+](=O)[O-])O)[S-],,,0.0,,
Cc1ccc(cc1)c2nnc(n2CC(=O)[O-])SCC(=O)NC(=O)NC(C)(C)C,,,0.0,,
Cc1ccc(cc1)c2nnc(n2CC(=O)[O-])SCC(=O)NCCCC(=O)OC,0.0,,,,
Cc1ccc(cc1)c2nnc(n2CC(=O)[O-])SCC(=O)NNC(=O)C[C@@H]3CCS(=O)(=O)C3,,0.0,,,
Cc1ccc(cc1)c2nnc(n2CC(=O)[O-])SCC(=O)c3c(n(c(=O)n(c3=O)C)CC(C)C)N,0.0,,,,
Cc1ccc(cc1)c2nnc(n2CC=C)SCC(=O)Nc3c(cc(cc3Br)F)F,,,,0.0,
Cc1ccc(cc1)c2nnc(n2CCC(=O)[O-])S[C@@H](C)C(=O)Nc3cc(c(cc3OC)Cl)C,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)N(C)C[C@@H]3COc4ccccc4O3,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)N(C)[C@H](C)c3nc4ccccc4s3,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)NC(=O)NC(C)(C)C,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)N[C@H](C)c3ccc(cc3)Br,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)Nc3c(cc(cc3Cl)Cl)Cl,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)Nc3cc(nn3c4ccccc4)c5cc(c(cc5C)C)C,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)Nc3ccc(cc3C(F)(F)F)Cl,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)Nc3ccc(cc3Cl)F,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)Nc3ccccc3Sc4ccc(cc4)Cl,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)SCC(=O)Nc3ccccc3Sc4ccccc4,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)SCc3ccc(c(c3)[N+](=O)[O-])OC,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@@H](C)C(=O)NCC(=O)Nc3ccc(c(c3F)F)F,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@@H](C)C(=O)Nc3cc(ccc3F)F,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@@H](C)C(=O)Nc3ccc(c(c3)[N+](=O)[O-])F,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@@H](C)C(=O)Nc3ccc(c(c3F)F)F,,0.0,,,
Cc1ccc(cc1)c2nnc(n2N)S[C@@H](C)c3nnc(o3)C,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@H](C)C(=O)NCC(=O)Nc3ccc(c(c3F)F)F,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@H](C)C(=O)N[C@@H]3CC[NH+](C3)Cc4ccccc4,0.0,,,,
Cc1ccc(cc1)c2nnc(n2N)S[C@H](C)C(=O)Nc3ccc4c(c3)[nH]c(=O)[nH]4,,,0.0,,
Cc1ccc(cc1)c2nnc(n2N)S[C@H](C)C(=O)Nc3nc(c(s3)C)C,,,0.0,,
Cc1ccc(cc1)c2nnc(n2c3ccc(c(c3)Cl)Cl)SCCCC(=O)N4CC[NH2+][C@@H](C4)C,0.0,,,,
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)SCC(=O)N(C)Cc4ccco4,,,,0.0,
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)SCC(=O)N/N=C/c4ccc(cc4)C(=O)[O-],,,0.0,,
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)SCC(=O)NNC(=C)c4ccc(cc4)Br,,0.0,,,
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)SCC(=O)Nc4cc(on4)C,,,,0.0,
Cc1ccc(cc1)c2nnc(n2c3ccc(cc3)C)SCC(=O)c4ccc(cc4)[C@H](C)NC(=O)C,,,,0.0,
Cc1ccc(cc1)c2nnc(n2c3ccccc3)SCC(=O)N/N=C\c4ccccc4OC,0.0,,,,
Cc1ccc(cc1)c2nnc(n2c3ccccc3)SCC(=O)NCC[NH+]4CCCC4,0.0,,,,
Cc1ccc(cc1)c2nnc(n2c3ccccc3)SCC(=O)N[C@H](C)CCc4ccccc4,,0.0,,,
Cc1ccc(cc1)c2nnc(n2c3ccccc3)SCCCC(=O)NC4CC[NH+](CC4)Cc5ccccc5,,0.0,,,
Cc1ccc(cc1)c2nnc(o2)C(=O)Nc3ccccc3C(F)(F)F,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)N(C)CC(=O)Nc3ccc(cc3)F,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)NC[C@@H](c3ccc(cc3)OC)[NH+]4CCCC4,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)NC[C@@H](c3cccs3)[NH+]4CCC(CC4)C,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)NC[C@H](c3cccs3)[NH+]4CCC(CC4)C,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)NCc3cccc(c3)NS(=O)(=O)N,0.0,,,,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)N[C@H](C)c3ccc(c(c3)Cl)Cl,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)CCC(=O)Nc3c(c(c(s3)C)C)C(=O)OC,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)C[C@@H]3C[C@H]([C@@H](C=C3C)C[NH2+]CC#C)C(C)C,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)C[C@@H]3C[C@H]([C@@H](C=C3C)C[NH2+]CCNC(=O)C)C(C)C,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)SCc3cc(cc4c3nccc4)F,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)[C@@H](C)OC(=O)c3ccc(c(c3)[N+](=O)[O-])Sc4nc(cs4)C,,,0.0,,
Cc1ccc(cc1)c2nnc(o2)[C@@H](C)Sc3[nH]c(cn3)c4ccc(cc4)Br,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)[C@@H](C)[NH2+][C@@H](c3ccccc3)c4ccc(cc4)OC,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)[C@H](C)OC(=O)c3ccc(c(c3)[N+](=O)[O-])Sc4nc(cs4)C,,,0.0,,
Cc1ccc(cc1)c2nnc(o2)[C@H](C)OC(=O)c3ccc(cc3)n4c(c(c(n4)C)CCC(=O)OC)C,,,0.0,,
Cc1ccc(cc1)c2nnc(o2)[C@H](C)[NH+](C)Cc3ccc(c(c3)F)F,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)[C@H](C)[NH+]3CCN(CC3)Cc4ccc(s4)Cl,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)[C@H](c3ccccc3)[NH+]4CCCCCC4,,,,0.0,
Cc1ccc(cc1)c2nnc(o2)c3ccc(cc3)C(=O)O[C@H](C)C(=O)N[C@H]4CCS(=O)(=O)C4,,,0.0,,
Cc1ccc(cc1)c2nnc(o2)c3ccc(cc3)C(=O)O[C@H](C)c4nnc(o4)c5ccc(cc5)[N+](=O)[O-],,,0.0,,
Cc1ccc(cc1)c2nnc(s2)NC(=O)N[C@H](C)c3cn4c(n3)scn4,,,0.0,,
Cc1ccc(cc1)c2nnc(s2)NC(=O)[C@H](C(C)C)NS(=O)(=O)c3ccc4ccccc4c3,,,0.0,,
Cc1ccc(cc1)c2nnc3n2CN(CS3)c4c5ccccc5[nH+]c6c4CCCC6,,,,0.0,
Cc1ccc(cc1)c2nnc3n2N[C@@H](S3)[C@@H]4C=C(N=N4)C(C)C,,,0.0,,
Cc1ccc(cc1)c2nnc3n2c4c(s3)C(=O)CC(C4)(C)C,,,,0.0,
Cc1ccc(cc1)c2nnc3n2c4ccccc4n(c3=O)CCC(=O)NC5CC[NH+](CC5)Cc6ccccc6,0.0,,,,
Cc1ccc(cc1)c2nnc3n2c4ccccc4n(c3=O)CCC(=O)NCCc5cccc(c5)C,,0.0,,,
Cc1ccc(cc1)c2nnn(n2)CC(=O)N(CC[NH+]3CCOCC3)[C@@H](c4cccs4)C(=O)NC(C)(C)C,0.0,,,,
Cc1ccc(cc1)c2nnn(n2)CC(=O)N(c3cccc(c3)O)[C@@H](c4ccc(cc4)F)C(=O)NC5CCCC5,,,0.0,,
Cc1ccc(cc1)c\2c(c3ccccc3s/c2=[NH+]\C(=O)c4cccc(c4)[N+](=O)[O-])O,,,,0.0,
Cc1ccc(cc1)n2c(=O)c(c([nH]c2=O)[O-])[C@@H]3[C@H]4C(=c5ccccc5=[NH+]4)CCN3C,,,0.0,,
Cc1ccc(cc1)n2c(=O)c3c(c(sc3nc2SCC(=O)Nc4cccc(c4)C(=O)C)C)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3c(c4ccccc4s3)nc2SCC(=O)NC[C@@H]5CCCO5,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3c(cc([nH]3)C)nc2SCC(=O)NCc4ccc(cc4)C(C)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3c(cc([nH]3)C)nc2SCC(=O)Nc4ccc(cc4Br)C,0.0,,,,
Cc1ccc(cc1)n2c(=O)c3c(n4c2nnc4SCC=C)-c5ccccc5CC36CCCCC6,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3c(nc2N/N=C/c4ccccc4Br)-c5ccccc5CC3(C)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3c(nc2SCC(=O)NCCc4ccc(c(c4)OC)OC)C[C@@H](S3)C,0.0,,,,
Cc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCC(=O)Nc5ccccc5)C[C@@H](CC4)C(C)(C)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3c4c(sc3nc2SCC(=O)OC)CSC(C4)(C)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3n4c2nnc4SCC(=O)NC(=O)NCC=C,,,0.0,,
Cc1ccc(cc1)n2c(=O)c3ccccc3n4c2nnc4SC[C@@H](COc5c(cccc5C)C)O,,,0.0,,
Cc1ccc(cc1)n2c(=O)c3ccccc3n4c2nnc4S[C@H](C)C(=O)c5c([nH]c6c5cccc6)C,,,0.0,,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2SCC(=O)N/N=C\c4cccc(c4)Br,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2SCC(=O)N[C@@H](C)CCc4ccccc4,0.0,,,,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2SCC(=O)N[C@@H](C)c4ccc(cc4)F,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2S[C@@H](C)C(=O)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2S[C@@H](C)C(=O)Nc4ccc(cn4)Cl,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2S[C@@H](c4ccccc4)C(=O)N(C)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2S[C@H](C)C(=O)NC[C@@H](C)c4ccccc4,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2[C@@H](C)N(Cc4ccco4)C(=O)c5ccccc5F,,,,0.0,
Cc1ccc(cc1)n2c(=O)c3ccccc3nc2[C@H](C)N4CC[NH2+][C@@H](C4)C,,,,0.0,
Cc1ccc(cc1)n2c(=O)cc([nH]c2=O)Nc3ccc4c(c3)OCCO4,,,0.0,,
Cc1ccc(cc1)n2c(c(c(=O)[nH]c2=O)[C@@H](C)[NH2+]/C=C/C3=CCCCC3)[O-],,,0.0,,
Cc1ccc(cc1)n2c(c(c(=O)nc2[S-])[C@H]3c4c(cc5c(c4OC)OCO5)CC[NH+]3C)O,,,0.0,,
Cc1ccc(cc1)n2c(c(c(c2C)Br)/C=N/NC(=O)CSCc3ccc(cc3)[N+](=O)[O-])C,,,,0.0,
Cc1ccc(cc1)n2c(c(c(c2C)Br)/C=N/NC(=O)CSCc3cccc(c3)Cl)C,,,,0.0,
Cc1ccc(cc1)n2c(c(c(n2)C(C)C)C(=O)N3CCN(CC3)C(=O)C)C(C)C,,,,0.0,
Cc1ccc(cc1)n2c(c(c(n2)C)/C=N/NC(=O)CCc3ccc4c(c3)OCO4)C,,,,0.0,
Cc1ccc(cc1)n2c(c(c(n2)C)/C=N/NC(=O)[C@H](CC(C)C)[NH3+])C,,,,,0.0
